Algorithm,app,bwlevel,nodecount,power_cap,runtime,Thread_count,prediction,pred_runtime,Domain,node_count,config_node_count,config_runtime,pred_config_runtime
rand,f,3,4096,80,11.31,24,[9.340065],9.340065,,171,171,11.31,11.31
rand,f,4,4096,80,11.15,24,[9.610255],9.610255,,171,171,11.15,11.15
rand,f,5,4096,80,11.22,24,[10.5722475],10.5722475,,171,171,11.22,11.22
rand,f,1,4096,115,17.51,24,[3.2827141],3.2827141,,171,171,17.51,17.51
rand,f,2,4096,115,13.97,24,[5.5381684],5.5381684,,171,171,13.97,13.97
rand,f,3,4096,115,9.91,24,[8.093497],8.093497,,171,171,9.91,9.91
rand,f,4,4096,115,9.84,24,[7.4320774],7.4320774,,171,171,9.84,9.84
rand,f,5,4096,115,10.28,24,[9.048782],9.048782,,171,171,10.28,10.28
spr,kripke,1,512,64,25.63443,16,[25.63443112],25.63443112,kripkePF,32,22,24.98332,24.98332
pak,kripke,1,512,64,24.78036,16,[28.46958341],28.46958341,kripkePF,32,22,24.98332,24.98332
rand,kripke,1,512,64,25.97384,16,[26.03266916],26.03266916,kripkePF,32,22,24.98332,24.98332
spr,kripke,2,512,64,25.09542,16,[25.37096303],25.37096303,kripkePF,32,22,24.98332,24.98332
pak,kripke,2,512,64,24.86443,16,[27.75501764],27.75501764,kripkePF,32,22,24.98332,24.98332
rand,kripke,2,512,64,25.55687,16,[26.26851177],26.26851177,kripkePF,32,22,24.98332,24.98332
spr,kripke,3,512,64,25.06938,16,[24.95489712],24.95489712,kripkePF,32,22,24.98332,24.98332
pak,kripke,3,512,64,24.6653,16,[27.32533208],27.32533208,kripkePF,32,22,24.98332,24.98332
rand,kripke,3,512,64,25.51332,16,[25.51573538],25.51573538,kripkePF,32,22,24.98332,24.98332
spr,kripke,4,512,64,25.18341,16,[24.45740742],24.45740742,kripkePF,32,22,24.98332,24.98332
pak,kripke,4,512,64,24.5093,16,[27.47518123],27.47518123,kripkePF,32,22,24.98332,24.98332
rand,kripke,4,512,64,25.09419,16,[23.80526803],23.80526803,kripkePF,32,22,24.98332,24.98332
spr,kripke,5,512,64,25.15639,16,[23.89891103],23.89891103,kripkePF,32,22,24.98332,24.98332
pak,kripke,5,512,64,24.67033,16,[27.5118732],27.5118732,kripkePF,32,22,24.98332,24.98332
rand,kripke,5,512,64,24.76332,16,[22.37362007],22.37362007,kripkePF,32,26,23.33454,23.33454
spr,kripke,1,512,80,22.42323,16,[24.84177568],24.84177568,kripkePF,32,22,24.98332,24.98332
pak,kripke,1,512,80,22.15717,16,[27.89380614],27.89380614,kripkePF,32,22,24.98332,24.98332
rand,kripke,1,512,80,22.41762,16,[22.30607843],22.30607843,kripkePF,32,26,23.33454,23.33454
spr,kripke,2,512,80,22.17824,16,[24.43514321],24.43514321,kripkePF,32,22,24.98332,24.98332
pak,kripke,2,512,80,22.1832,16,[27.36317025],27.36317025,kripkePF,32,22,24.98332,24.98332
rand,kripke,2,512,80,22.40802,16,[23.59685301],23.59685301,kripkePF,32,22,24.98332,24.98332
spr,kripke,3,512,80,22.50215,16,[24.06619223],24.06619223,kripkePF,32,22,24.98332,24.98332
pak,kripke,3,512,80,21.97618,16,[26.61679964],26.61679964,kripkePF,32,22,24.98332,24.98332
rand,kripke,3,512,80,22.13315,16,[22.87863288],22.87863288,kripkePF,32,22,24.98332,24.98332
spr,kripke,4,512,80,22.44626,16,[23.68336322],23.68336322,kripkePF,32,22,24.98332,24.98332
pak,kripke,4,512,80,22.64716,16,[26.67728271],26.67728271,kripkePF,32,22,24.98332,24.98332
rand,kripke,4,512,80,22.0809,16,[22.08090615],22.08090615,kripkePF,32,26,23.33454,23.33454
spr,kripke,5,512,80,22.3562,16,[23.50467367],23.50467367,kripkePF,32,22,24.98332,24.98332
pak,kripke,5,512,80,22.51423,16,[26.92984546],26.92984546,kripkePF,32,22,24.98332,24.98332
rand,kripke,5,512,80,22.46098,16,[21.8645626],21.8645626,kripkePF,32,26,23.33454,23.33454
pak,kripke,1,512,115,22.19714,16,[23.51461835],23.51461835,kripkePF,32,22,24.98332,24.98332
rand,kripke,1,512,115,21.85705,16,[25.43079466],25.43079466,kripkePF,32,22,24.98332,24.98332
spr,kripke,2,512,115,22.21624,16,[23.91947107],23.91947107,kripkePF,32,22,24.98332,24.98332
pak,kripke,2,512,115,21.79421,16,[23.69560166],23.69560166,kripkePF,32,22,24.98332,24.98332
rand,kripke,2,512,115,21.90953,16,[24.70565751],24.70565751,kripkePF,32,22,24.98332,24.98332
spr,kripke,3,512,115,22.28519,16,[23.98330889],23.98330889,kripkePF,32,22,24.98332,24.98332
pak,kripke,3,512,115,21.75429,16,[23.99920031],23.99920031,kripkePF,32,22,24.98332,24.98332
rand,kripke,3,512,115,21.81699,16,[23.13362683],23.13362683,kripkePF,32,22,24.98332,24.98332
spr,kripke,4,512,115,21.74921,16,[23.85165318],23.85165318,kripkePF,32,22,24.98332,24.98332
pak,kripke,4,512,115,21.84123,16,[24.37421073],24.37421073,kripkePF,32,22,24.98332,24.98332
rand,kripke,4,512,115,21.77087,16,[21.92095565],21.92095565,kripkePF,32,26,23.33454,23.33454
spr,kripke,5,512,115,21.99923,16,[23.80789713],23.80789713,kripkePF,32,22,24.98332,24.98332
pak,kripke,5,512,115,21.91012,16,[25.01465317],25.01465317,kripkePF,32,22,24.98332,24.98332
rand,kripke,5,512,115,21.94882,16,[22.10924767],22.10924767,kripkePF,32,26,23.33454,23.33454
spr,kripke,1,512,64,28.76854,20,[29.57367395],29.57367395,kripkePF,26,22,24.98332,24.98332
pak,kripke,1,512,64,27.83854,20,[26.69588982],26.69588982,kripkePF,26,22,24.98332,24.98332
rand,kripke,1,512,64,28.54392,20,[30.49427164],30.49427164,kripkePF,26,22,24.98332,24.98332
spr,kripke,2,512,64,29.1616,20,[28.42329584],28.42329584,kripkePF,26,22,24.98332,24.98332
pak,kripke,2,512,64,28.16153,20,[26.82119335],26.82119335,kripkePF,26,22,24.98332,24.98332
rand,kripke,2,512,64,28.91447,20,[30.52477636],30.52477636,kripkePF,26,22,24.98332,24.98332
spr,kripke,3,512,64,28.96253,20,[27.44799965],27.44799965,kripkePF,26,22,24.98332,24.98332
pak,kripke,3,512,64,27.76543,20,[27.76544059],27.76544059,kripkePF,26,22,24.98332,24.98332
rand,kripke,3,512,64,29.18151,20,[29.9242171],29.9242171,kripkePF,26,22,24.98332,24.98332
spr,kripke,4,512,64,28.84757,20,[26.51822003],26.51822003,kripkePF,26,22,24.98332,24.98332
pak,kripke,4,512,64,27.81514,20,[28.52726696],28.52726696,kripkePF,26,22,24.98332,24.98332
rand,kripke,4,512,64,28.88754,20,[28.81959607],28.81959607,kripkePF,26,22,24.98332,24.98332
spr,kripke,5,512,64,28.60693,20,[25.28447344],25.28447344,kripkePF,26,22,24.98332,24.98332
pak,kripke,5,512,64,28.81961,20,[28.51208882],28.51208882,kripkePF,26,22,24.98332,24.98332
rand,kripke,5,512,64,28.6969,20,[27.22494935],27.22494935,kripkePF,26,22,24.98332,24.98332
spr,kripke,1,512,80,24.74035,20,[28.08637234],28.08637234,kripkePF,26,22,24.98332,24.98332
pak,kripke,1,512,80,24.4353,20,[26.41659764],26.41659764,kripkePF,26,22,24.98332,24.98332
rand,kripke,1,512,80,24.40125,20,[24.68912015],24.68912015,kripkePF,26,22,24.98332,24.98332
spr,kripke,2,512,80,24.55019,20,[26.82657799],26.82657799,kripkePF,26,22,24.98332,24.98332
pak,kripke,2,512,80,23.98837,20,[26.47845779],26.47845779,kripkePF,26,22,24.98332,24.98332
rand,kripke,2,512,80,24.40504,20,[25.99805106],25.99805106,kripkePF,26,22,24.98332,24.98332
spr,kripke,3,512,80,24.41935,20,[25.7242521],25.7242521,kripkePF,26,22,24.98332,24.98332
pak,kripke,3,512,80,24.44124,20,[26.89122942],26.89122942,kripkePF,26,22,24.98332,24.98332
rand,kripke,3,512,80,24.23922,20,[26.0661933],26.0661933,kripkePF,26,22,24.98332,24.98332
spr,kripke,4,512,80,24.38836,20,[25.03030409],25.03030409,kripkePF,26,22,24.98332,24.98332
pak,kripke,4,512,80,24.14633,20,[27.43063081],27.43063081,kripkePF,26,22,24.98332,24.98332
rand,kripke,4,512,80,24.10177,20,[25.46484379],25.46484379,kripkePF,26,22,24.98332,24.98332
spr,kripke,5,512,80,24.28634,20,[24.28633169],24.28633169,kripkePF,26,22,24.98332,24.98332
pak,kripke,5,512,80,24.42634,20,[27.51955847],27.51955847,kripkePF,26,22,24.98332,24.98332
rand,kripke,5,512,80,24.32642,20,[24.58840345],24.58840345,kripkePF,26,22,24.98332,24.98332
spr,kripke,1,512,115,23.45128,20,[23.72675644],23.72675644,kripkePF,26,22,24.98332,24.98332
pak,kripke,1,512,115,23.52417,20,[24.5026505],24.5026505,kripkePF,26,22,24.98332,24.98332
rand,kripke,1,512,115,23.3782,20,[26.88271679],26.88271679,kripkePF,26,22,24.98332,24.98332
spr,kripke,2,512,115,23.61427,20,[23.66313577],23.66313577,kripkePF,26,22,24.98332,24.98332
pak,kripke,2,512,115,23.53024,20,[24.56558676],24.56558676,kripkePF,26,22,24.98332,24.98332
rand,kripke,2,512,115,23.57727,20,[26.15098834],26.15098834,kripkePF,26,22,24.98332,24.98332
spr,kripke,3,512,115,23.60728,20,[23.60746424],23.60746424,kripkePF,26,22,24.98332,24.98332
pak,kripke,3,512,115,23.38328,20,[24.47496042],24.47496042,kripkePF,26,22,24.98332,24.98332
rand,kripke,3,512,115,23.23823,20,[25.10607937],25.10607937,kripkePF,26,22,24.98332,24.98332
spr,kripke,4,512,115,23.32122,20,[23.84880831],23.84880831,kripkePF,26,22,24.98332,24.98332
pak,kripke,4,512,115,23.52434,20,[24.6943866],24.6943866,kripkePF,26,22,24.98332,24.98332
rand,kripke,4,512,115,23.4249,20,[24.17295187],24.17295187,kripkePF,26,22,24.98332,24.98332
spr,kripke,5,512,115,23.36532,20,[23.99326594],23.99326594,kripkePF,26,22,24.98332,24.98332
pak,kripke,5,512,115,23.53927,20,[25.03947639],25.03947639,kripkePF,26,22,24.98332,24.98332
rand,kripke,5,512,115,23.3896,20,[23.33453523],23.33453523,kripkePF,26,22,24.98332,24.98332
spr,kripke,1,512,64,32.96883,24,[33.00352809],33.00352809,kripkePF,22,22,32.96883,32.96883
pak,kripke,1,512,64,31.96664,24,[26.8194507],26.8194507,kripkePF,22,22,31.96664,31.96664
rand,kripke,1,512,64,33.72563,24,[33.72562521],33.72562521,kripkePF,22,22,33.72563,33.72563
spr,kripke,2,512,64,32.7708,24,[31.8748782],31.8748782,kripkePF,22,22,32.7708,32.7708
pak,kripke,2,512,64,32.10425,24,[27.23390588],27.23390588,kripkePF,22,22,32.10425,32.10425
rand,kripke,2,512,64,33.10359,24,[33.87514177],33.87514177,kripkePF,22,22,33.10359,33.10359
spr,kripke,3,512,64,32.95495,24,[29.75421747],29.75421747,kripkePF,22,22,32.95495,32.95495
pak,kripke,3,512,64,31.97684,24,[27.62008552],27.62008552,kripkePF,22,22,31.97684,31.97684
rand,kripke,3,512,64,33.07455,24,[32.69972879],32.69972879,kripkePF,22,22,33.07455,33.07455
spr,kripke,4,512,64,32.78377,24,[27.61996732],27.61996732,kripkePF,22,22,32.78377,32.78377
pak,kripke,4,512,64,32.19669,24,[28.02280389],28.02280389,kripkePF,22,22,32.19669,32.19669
rand,kripke,4,512,64,33.30378,24,[30.85787922],30.85787922,kripkePF,22,22,33.30378,33.30378
spr,kripke,5,512,64,32.84288,24,[26.04275128],26.04275128,kripkePF,22,22,32.84288,32.84288
pak,kripke,5,512,64,31.91977,24,[29.44621271],29.44621271,kripkePF,22,22,31.91977,31.91977
rand,kripke,5,512,64,32.37991,24,[29.297015],29.297015,kripkePF,22,22,32.37991,32.37991
spr,kripke,1,512,80,27.03543,24,[30.38253553],30.38253553,kripkePF,22,22,27.03543,27.03543
pak,kripke,1,512,80,26.68248,24,[26.68247357],26.68247357,kripkePF,22,22,26.68248,26.68248
rand,kripke,1,512,80,27.38438,24,[27.38437348],27.38437348,kripkePF,22,22,27.38438,27.38438
spr,kripke,2,512,80,27.12843,24,[29.14137991],29.14137991,kripkePF,22,22,27.12843,27.12843
pak,kripke,2,512,80,26.71748,24,[26.85603822],26.85603822,kripkePF,22,22,26.71748,26.71748
rand,kripke,2,512,80,27.90329,24,[29.55074731],29.55074731,kripkePF,22,22,27.90329,27.90329
spr,kripke,3,512,80,27.3734,24,[27.7730544],27.7730544,kripkePF,22,22,27.3734,27.3734
pak,kripke,3,512,80,26.70039,24,[26.93798701],26.93798701,kripkePF,22,22,26.70039,26.70039
rand,kripke,3,512,80,27.72637,24,[29.23847661],29.23847661,kripkePF,22,22,27.72637,27.72637
spr,kripke,4,512,80,27.10845,24,[26.13497459],26.13497459,kripkePF,22,22,27.10845,27.10845
pak,kripke,4,512,80,26.79153,24,[27.00117889],27.00117889,kripkePF,22,22,26.79153,26.79153
rand,kripke,4,512,80,27.1295,24,[28.06600196],28.06600196,kripkePF,22,22,27.1295,27.1295
spr,kripke,5,512,80,27.23952,24,[24.76439518],24.76439518,kripkePF,22,22,27.23952,27.23952
pak,kripke,5,512,80,26.55147,24,[27.89834969],27.89834969,kripkePF,22,22,26.55147,26.55147
rand,kripke,5,512,80,27.44898,24,[27.19656522],27.19656522,kripkePF,22,22,27.44898,27.44898
spr,kripke,1,512,115,25.20936,24,[23.66912237],23.66912237,kripkePF,22,22,25.20936,25.20936
pak,kripke,1,512,115,25.33038,24,[24.71971833],24.71971833,kripkePF,22,22,25.33038,25.33038
rand,kripke,1,512,115,25.04519,24,[28.27272929],28.27272929,kripkePF,22,22,25.04519,25.04519
spr,kripke,2,512,115,24.99132,24,[23.65065682],23.65065682,kripkePF,22,22,24.99132,24.99132
pak,kripke,2,512,115,25.2294,24,[24.56956958],24.56956958,kripkePF,22,22,25.2294,25.2294
rand,kripke,2,512,115,25.10494,24,[27.85640776],27.85640776,kripkePF,22,22,25.10494,25.10494
spr,kripke,3,512,115,24.98332,24,[23.61767417],23.61767417,kripkePF,22,22,24.98332,24.98332
pak,kripke,3,512,115,25.02735,24,[24.58922393],24.58922393,kripkePF,22,22,25.02735,25.02735
rand,kripke,3,512,115,25.08285,24,[26.9807879],26.9807879,kripkePF,22,22,25.08285,25.08285
spr,kripke,4,512,115,25.02327,24,[23.88042761],23.88042761,kripkePF,22,22,25.02327,25.02327
pak,kripke,4,512,115,25.30433,24,[24.7727044],24.7727044,kripkePF,22,22,25.30433,25.30433
rand,kripke,4,512,115,24.96013,24,[26.12917216],26.12917216,kripkePF,22,22,24.96013,24.96013
spr,kripke,5,512,115,25.14637,24,[24.2352683],24.2352683,kripkePF,22,22,25.14637,25.14637
pak,kripke,5,512,115,25.06333,24,[25.06331559],25.06331559,kripkePF,22,22,25.06333,25.06333
rand,kripke,5,512,115,25.17106,24,[25.99501516],25.99501516,kripkePF,22,22,25.17106,25.17106
rand,kripke,1,512,64,25.4249,16,[26.03266916],26.03266916,kripkePF,32,22,24.98332,24.98332
rand,kripke,2,512,64,25.69109,16,[26.26851177],26.26851177,kripkePF,32,22,24.98332,24.98332
rand,kripke,3,512,64,25.42306,16,[25.51573538],25.51573538,kripkePF,32,22,24.98332,24.98332
rand,kripke,4,512,64,25.25618,16,[23.80526803],23.80526803,kripkePF,32,22,24.98332,24.98332
rand,kripke,5,512,64,25.29508,16,[22.37362007],22.37362007,kripkePF,32,26,23.33454,23.33454
rand,kripke,1,512,80,22.30607,16,[22.30607843],22.30607843,kripkePF,32,26,23.33454,23.33454
rand,kripke,2,512,80,22.10503,16,[23.59685301],23.59685301,kripkePF,32,22,24.98332,24.98332
rand,kripke,3,512,80,22.4929,16,[22.87863288],22.87863288,kripkePF,32,22,24.98332,24.98332
rand,kripke,4,512,80,22.00077,16,[22.08090615],22.08090615,kripkePF,32,26,23.33454,23.33454
rand,kripke,5,512,80,22.40225,16,[21.8645626],21.8645626,kripkePF,32,26,23.33454,23.33454
rand,kripke,1,512,115,22.27208,16,[25.43079466],25.43079466,kripkePF,32,22,24.98332,24.98332
rand,kripke,2,512,115,21.7808,16,[24.70565751],24.70565751,kripkePF,32,22,24.98332,24.98332
rand,kripke,3,512,115,22.00604,16,[23.13362683],23.13362683,kripkePF,32,22,24.98332,24.98332
rand,kripke,4,512,115,21.92096,16,[21.92095565],21.92095565,kripkePF,32,26,23.33454,23.33454
rand,kripke,5,512,115,21.69916,16,[22.10924767],22.10924767,kripkePF,32,26,23.33454,23.33454
rand,kripke,1,512,64,29.24745,20,[30.49427164],30.49427164,kripkePF,26,22,24.98332,24.98332
rand,kripke,2,512,64,29.21715,20,[30.52477636],30.52477636,kripkePF,26,22,24.98332,24.98332
rand,kripke,3,512,64,29.21153,20,[29.9242171],29.9242171,kripkePF,26,22,24.98332,24.98332
rand,kripke,4,512,64,28.8196,20,[28.81959607],28.81959607,kripkePF,26,22,24.98332,24.98332
rand,kripke,5,512,64,29.48254,20,[27.22494935],27.22494935,kripkePF,26,22,24.98332,24.98332
rand,kripke,1,512,80,24.68912,20,[24.68912015],24.68912015,kripkePF,26,22,24.98332,24.98332
rand,kripke,2,512,80,24.41008,20,[25.99805106],25.99805106,kripkePF,26,22,24.98332,24.98332
rand,kripke,3,512,80,24.58534,20,[26.0661933],26.0661933,kripkePF,26,22,24.98332,24.98332
rand,kripke,4,512,80,24.57297,20,[25.46484379],25.46484379,kripkePF,26,22,24.98332,24.98332
rand,kripke,5,512,80,24.50203,20,[24.58840345],24.58840345,kripkePF,26,22,24.98332,24.98332
rand,kripke,1,512,115,23.63925,20,[26.88271679],26.88271679,kripkePF,26,22,24.98332,24.98332
rand,kripke,2,512,115,23.4059,20,[26.15098834],26.15098834,kripkePF,26,22,24.98332,24.98332
rand,kripke,3,512,115,23.25985,20,[25.10607937],25.10607937,kripkePF,26,22,24.98332,24.98332
rand,kripke,4,512,115,23.36396,20,[24.17295187],24.17295187,kripkePF,26,22,24.98332,24.98332
rand,kripke,5,512,115,23.33454,20,[23.33453523],23.33453523,kripkePF,26,22,24.98332,24.98332
rand,kripke,1,512,64,33.43514,24,[33.72562521],33.72562521,kripkePF,22,22,33.43514,33.43514
rand,kripke,2,512,64,33.19879,24,[33.87514177],33.87514177,kripkePF,22,22,33.19879,33.19879
rand,kripke,3,512,64,33.55439,24,[32.69972879],32.69972879,kripkePF,22,22,33.55439,33.55439
rand,kripke,4,512,64,33.79035,24,[30.85787922],30.85787922,kripkePF,22,22,33.79035,33.79035
rand,kripke,5,512,64,33.57971,24,[29.297015],29.297015,kripkePF,22,22,33.57971,33.57971
rand,kripke,1,512,80,27.91946,24,[27.38437348],27.38437348,kripkePF,22,22,27.91946,27.91946
rand,kripke,2,512,80,27.37243,24,[29.55074731],29.55074731,kripkePF,22,22,27.37243,27.37243
rand,kripke,3,512,80,27.62826,24,[29.23847661],29.23847661,kripkePF,22,22,27.62826,27.62826
rand,kripke,4,512,80,27.47114,24,[28.06600196],28.06600196,kripkePF,22,22,27.47114,27.47114
rand,kripke,5,512,80,27.1959,24,[27.19656522],27.19656522,kripkePF,22,22,27.1959,27.1959
rand,kripke,1,512,115,25.38519,24,[28.27272929],28.27272929,kripkePF,22,22,25.38519,25.38519
rand,kripke,2,512,115,25.12792,24,[27.85640776],27.85640776,kripkePF,22,22,25.12792,25.12792
rand,kripke,3,512,115,25.07643,24,[26.9807879],26.9807879,kripkePF,22,22,25.07643,25.07643
rand,kripke,4,512,115,25.31132,24,[26.12917216],26.12917216,kripkePF,22,22,25.31132,25.31132
rand,kripke,5,512,115,25.15094,24,[25.99501516],25.99501516,kripkePF,22,22,25.15094,25.15094
spr,kripke,1,1024,64,26.88041,16,[26.94256904],26.94256904,kripkePF,64,22,24.98332,24.98332
pak,kripke,1,1024,64,27.33389,16,[28.28582945],28.28582945,kripkePF,64,22,24.98332,24.98332
rand,kripke,1,1024,64,26.89617,16,[26.53891612],26.53891612,kripkePF,64,22,24.98332,24.98332
spr,kripke,2,1024,64,27.23181,16,[26.90243024],26.90243024,kripkePF,64,22,24.98332,24.98332
pak,kripke,2,1024,64,27.91672,16,[27.37044048],27.37044048,kripkePF,64,22,24.98332,24.98332
rand,kripke,2,1024,64,27.18929,16,[27.10911222],27.10911222,kripkePF,64,22,24.98332,24.98332
spr,kripke,3,1024,64,26.94235,16,[26.83670409],26.83670409,kripkePF,64,22,24.98332,24.98332
pak,kripke,3,1024,64,27.77948,16,[27.64318807],27.64318807,kripkePF,64,22,24.98332,24.98332
rand,kripke,3,1024,64,26.98836,16,[26.42465674],26.42465674,kripkePF,64,22,24.98332,24.98332
spr,kripke,4,1024,64,26.94407,16,[26.08635753],26.08635753,kripkePF,64,22,24.98332,24.98332
pak,kripke,4,1024,64,27.32554,16,[28.25658362],28.25658362,kripkePF,64,22,24.98332,24.98332
rand,kripke,4,1024,64,27.27306,16,[25.02743723],25.02743723,kripkePF,64,22,24.98332,24.98332
spr,kripke,5,1024,64,27.26745,16,[25.0097358],25.0097358,kripkePF,64,22,24.98332,24.98332
pak,kripke,5,1024,64,28.14219,16,[28.14219229],28.14219229,kripkePF,64,22,24.98332,24.98332
rand,kripke,5,1024,64,26.8963,16,[22.84425254],22.84425254,kripkePF,64,22,24.98332,24.98332
spr,kripke,1,1024,80,23.76823,16,[26.35312539],26.35312539,kripkePF,64,22,24.98332,24.98332
pak,kripke,1,1024,80,24.05828,16,[27.10886072],27.10886072,kripkePF,64,22,24.98332,24.98332
rand,kripke,1,1024,80,24.1203,16,[22.58055219],22.58055219,kripkePF,64,26,23.33454,23.33454
spr,kripke,2,1024,80,24.28931,16,[25.96794353],25.96794353,kripkePF,64,22,24.98332,24.98332
pak,kripke,2,1024,80,24.11773,16,[27.10608869],27.10608869,kripkePF,64,22,24.98332,24.98332
rand,kripke,2,1024,80,24.28903,16,[24.24589466],24.24589466,kripkePF,64,22,24.98332,24.98332
spr,kripke,3,1024,80,23.98432,16,[25.43976219],25.43976219,kripkePF,64,22,24.98332,24.98332
pak,kripke,3,1024,80,24.30636,16,[26.90791383],26.90791383,kripkePF,64,22,24.98332,24.98332
rand,kripke,3,1024,80,24.38381,16,[24.07878113],24.07878113,kripkePF,64,22,24.98332,24.98332
spr,kripke,4,1024,80,23.93297,16,[24.5691078],24.5691078,kripkePF,64,22,24.98332,24.98332
pak,kripke,4,1024,80,24.49236,16,[27.56853699],27.56853699,kripkePF,64,22,24.98332,24.98332
rand,kripke,4,1024,80,24.29106,16,[22.63079372],22.63079372,kripkePF,64,26,23.33454,23.33454
spr,kripke,5,1024,80,23.97231,16,[23.96962876],23.96962876,kripkePF,64,22,24.98332,24.98332
pak,kripke,5,1024,80,23.85627,16,[27.50158768],27.50158768,kripkePF,64,22,24.98332,24.98332
rand,kripke,5,1024,80,24.12107,16,[22.00683367],22.00683367,kripkePF,64,26,23.33454,23.33454
spr,kripke,1,1024,115,23.57201,16,[23.67309144],23.67309144,kripkePF,64,22,24.98332,24.98332
pak,kripke,1,1024,115,24.0433,16,[24.04070932],24.04070932,kripkePF,64,22,24.98332,24.98332
rand,kripke,1,1024,115,23.89118,16,[25.94448639],25.94448639,kripkePF,64,22,24.98332,24.98332
